Butterfly species name,Host family,Host genus
Anthocharis cardamines,Cruciferae,
Anthocharis cardamines,Cruciferae,
Anthocharis cardamines,Cruciferae,Arabis
Anthocharis cardamines,Cruciferae,Arabis glabra
Anthocharis cardamines,Cruciferae,Arabis lyrata
Anthocharis cardamines,Cruciferae,Arabis suecica
Anthocharis cardamines,Cruciferae,Barbarea vulgaris
Anthocharis cardamines,Cruciferae,Barbarea vulgaris
Anthocharis cardamines,Cruciferae,Brassica rapa
Anthocharis cardamines,Cruciferae,Capsella bursa-pastoris
Anthocharis cardamines,Cruciferae,Isatis tinctoria
Anthocharis cardamines,Cruciferae,Rorippa islandica
Anthocharis cardamines,Cruciferae,Thlaspi arvense
Anthocharis cardamines,Cruciferae,
Anthocharis cardamines,Cruciferae,Alliaria petiolata
Anthocharis cardamines,Cruciferae,Cardamine pratensis
Ascia monuste,Cruciferae,
Ascia monuste,Cruciferae,
Ascia monuste,Alliaceae,Allium cepa
Ascia monuste,Cruciferae,Armoracia lapathifolia
Ascia monuste,Cruciferae,Armoracia rusticana
Ascia monuste,Bataceae,Batis maritima
Ascia monuste,Cruciferae,Brassica oleracea
Ascia monuste,Cruciferae,Brassica oleracea
Ascia monuste,Cruciferae,Brassica oleracea
Ascia monuste,Cruciferae,Brassica oleracea
Ascia monuste,Cruciferae,Brassica rapa
Ascia monuste,Cruciferae,Cakile edentula
Ascia monuste,Cruciferae,Cakile maritima
Ascia monuste,Capparaceae,Capparis
Ascia monuste,Cruciferae,Capsella
Ascia monuste,Capparaceae,Cleome
Ascia monuste,Capparaceae,Cleome
Ascia monuste,Capparaceae,Cleome gynandra
Ascia monuste,Capparaceae,Cleome rutidosperma
Ascia monuste,Capparaceae,Cleome spinosa
Ascia monuste,Cruciferae,Lepidium virginicum
Ascia monuste,Capparaceae,Polanisia
Ascia monuste,Cruciferae,Raphanus sativus
Ascia monuste,Cruciferae,Raphanus sativus
Ascia monuste,Cruciferae,Rorippa
Ascia monuste,Cruciferae,Sinapis alba
Ascia monuste,Tropaeolaceae,Tropaeolum
Ascia monuste,Cruciferae,Brassica oleracea
Ascia monuste,Alliaceae,Allium cepa
Ascia monuste,Cruciferae,Armoracia rusticana
Ascia monuste,Cruciferae,Brassica napus
Ascia monuste,Cruciferae,Brassica oleracea
Ascia monuste,Capparaceae,Cleome
Ascia monuste,Capparaceae,Cleome gynandra
Ascia monuste,Cruciferae,Lobularia maritima
Ascia monuste,Tropaeolaceae,Tropaeolum majus
Ascia monuste,Capparaceae,Capparis hastata
Ascia monuste,Capparaceae,Cleome spinosa
Ascia monuste,Capparaceae,Capparis amplissima
Ascia monuste,Cruciferae,Brassica oleracea
Ascia monuste,Cruciferae,Brassica oleracea
Ascia monuste,Cruciferae,Brassica rapa
Ascia monuste,Cruciferae,Brassica
Ascia monuste,Cruciferae,Brassica juncea
Ascia monuste,Cruciferae,Brassica oleracea
Ascia monuste,Cruciferae,Brassica rapa
Ascia monuste,Capparaceae,Capparis cynophallophora
Ascia monuste,Capparaceae,Capparis speciosa
Ascia monuste,Capparaceae,Capparis tweediana
Ascia monuste,Leguminosae (c),Cassia
Ascia monuste,Capparaceae,Crateva tapia
Ascia monuste,Cruciferae,Raphanus raphanistrum
Ascia monuste,Cruciferae,Rorippa nasturtium-aquaticum
Ascia monuste,Tropaeolaceae,Tropaeolum majus
Colias croceus,Leguminosae (p),Medicago sativa
Colias croceus,Leguminosae (p),Medicago sativa
Colias croceus,Leguminosae (p),Lotus corniculatus
Colias croceus,Leguminosae (p),Medicago sativa
Colias croceus,Leguminosae (p),Trifolium
Hebomoia glaucippe,Cruciferae,Brassica oleracea
Hebomoia glaucippe,Capparaceae,Capparis
Hebomoia glaucippe,Capparaceae,Capparis
Hebomoia glaucippe,Capparaceae,Capparis cantoniensis
Hebomoia glaucippe,Capparaceae,Capparis lanceolaris
Hebomoia glaucippe,Capparaceae,Capparis moonii
Hebomoia glaucippe,Capparaceae,Capparis moonii
Hebomoia glaucippe,Capparaceae,Capparis pumila
Hebomoia glaucippe,Capparaceae,Capparis sepiaria
Hebomoia glaucippe,Capparaceae,Capparis sola
Hebomoia glaucippe,Capparaceae,Crateva
Hebomoia glaucippe,Capparaceae,Crateva magna
Hebomoia glaucippe,Capparaceae,Crateva religiosa
Hebomoia glaucippe,Capparaceae,Crateva religiosa
Hebomoia glaucippe,Capparaceae,Crateva religiosa
Hebomoia glaucippe,Capparaceae,Crateva religiosa
Hebomoia glaucippe,Capparaceae,Capparis
Hebomoia glaucippe,Capparaceae,Crateva religiosa
Hebomoia glaucippe,Capparaceae,Crateva religiosa
Hebomoia glaucippe,Capparaceae,Capparis moonii
Hebomoia glaucippe,Capparaceae,Crateva religiosa
Hebomoia glaucippe,Capparaceae,Capparis formosana
Hebomoia glaucippe,Capparaceae,Capparis lanceolaris
Hebomoia glaucippe,Capparaceae,Capparis micracantha
Hebomoia glaucippe,Capparaceae,Capparis pubiflora
Hebomoia glaucippe,Capparaceae,Capparis sola
Hebomoia glaucippe,Capparaceae,Cleome spinosa
Hebomoia glaucippe,Capparaceae,Crateva adansonii
Hebomoia glaucippe,Capparaceae,Crateva falcata
Hebomoia glaucippe,Capparaceae,Capparis sepiaria
Phoebis sennae,Cruciferae,
Phoebis sennae,Flacourtiaceae,Casearia sylvestris
Phoebis sennae,Leguminosae (c),Cassia
Phoebis sennae,Leguminosae (c),Cassia
Phoebis sennae,Leguminosae (c),Cassia biflora
Phoebis sennae,Leguminosae (c),Cassia ferruginea
Phoebis sennae,Leguminosae (c),Cassia fistula
Phoebis sennae,Leguminosae (c),Chamaecrista chamaecristoides
Phoebis sennae,Leguminosae (c),Chamaecrista fasciculata
Phoebis sennae,Leguminosae (c),Chamaecrista nictitans
Phoebis sennae,Leguminosae (p),Crotalaria agatiflora
Phoebis sennae,Leguminosae (p),Phaseolus
Phoebis sennae,Leguminosae (c),Senna alata
Phoebis sennae,Leguminosae (c),Senna alata
Phoebis sennae,Leguminosae (c),Senna armata
Phoebis sennae,Leguminosae (c),Senna bicapsularis
Phoebis sennae,Leguminosae (c),Senna bicapsularis
Phoebis sennae,Leguminosae (c),Senna corymbosa
Phoebis sennae,Leguminosae (c),Senna corymbosa
Phoebis sennae,Leguminosae (c),Senna covesii
Phoebis sennae,Leguminosae (c),Senna hirsuta
Phoebis sennae,Leguminosae (c),Senna marilandica
Phoebis sennae,Leguminosae (c),Senna obtusifolia
Phoebis sennae,Leguminosae (c),Senna occidentalis
Phoebis sennae,Leguminosae (c),Senna occidentalis
Phoebis sennae,Leguminosae (c),Senna uniflora
Phoebis sennae,Leguminosae (c),Cassia
Phoebis sennae,Leguminosae (c),Cassia
Phoebis sennae,Leguminosae (c),Senna occidentalis
Phoebis sennae,Leguminosae (c),Cassia
Phoebis sennae,Leguminosae (p),Crotalaria agatiflora
Phoebis sennae,Leguminosae (c),Senna armata
Phoebis sennae,Leguminosae (c),Senna covesii
Phoebis sennae,Leguminosae (c),Cassia occidentalis
Phoebis sennae,Leguminosae (c),Cassia alata
Plutella xylostella,Cruciferae,
Plutella xylostella,Cruciferae,
Plutella xylostella,Cruciferae,
Plutella xylostella,Cruciferae,
Plutella xylostella,Cruciferae,
Plutella xylostella,Polyphagous,
Plutella xylostella,Cruciferae,Alyssum
Plutella xylostella,Cruciferae,Alyssum
Plutella xylostella,Umbelliferae,Apium graveolens
Plutella xylostella,Leguminosae (p),Arachis hypogaea
Plutella xylostella,Cruciferae,Brassica
Plutella xylostella,Cruciferae,Brassica
Plutella xylostella,Cruciferae,Brassica
Plutella xylostella,Cruciferae,Brassica
Plutella xylostella,Cruciferae,Brassica
Plutella xylostella,Cruciferae,Brassica
Plutella xylostella,Cruciferae,Brassica
Plutella xylostella,Cruciferae,Brassica alboglabra
Plutella xylostella,Cruciferae,Brassica alboglabra
Plutella xylostella,Cruciferae,Brassica chinensis
Plutella xylostella,Cruciferae,Brassica chinensis
Plutella xylostella,Cruciferae,Brassica juncea
Plutella xylostella,Cruciferae,Brassica juncea
Plutella xylostella,Cruciferae,Brassica juncea
Plutella xylostella,Cruciferae,Brassica juncea
Plutella xylostella,Cruciferae,Brassica juncea
Plutella xylostella,Cruciferae,Brassica napus
Plutella xylostella,Cruciferae,Brassica nigra
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica parachinensis
Plutella xylostella,Cruciferae,Brassica rapa
Plutella xylostella,Cruciferae,Brassica rapa
Plutella xylostella,Cruciferae,Brassica rapa
Plutella xylostella,Cruciferae,Brassica rapa
Plutella xylostella,Cruciferae,Brassica rapa
Plutella xylostella,Cruciferae,Brassica rapa
Plutella xylostella,Cruciferae,Brassica rapa
Plutella xylostella,Capparaceae,Capparis sandwichiana
Plutella xylostella,Umbelliferae,Daucus carota
Plutella xylostella,Cruciferae,Erysimum cheiri
Plutella xylostella,Compositae,Galinsoga
Plutella xylostella,Cruciferae,Iberis
Plutella xylostella,Cruciferae,Lepidium
Plutella xylostella,Cruciferae,Lepidium
Plutella xylostella,Cruciferae,Lobularia maritima
Plutella xylostella,Caprifoliaceae,Lonicera
Plutella xylostella,Cruciferae,Matthiola
Plutella xylostella,Cruciferae,Matthiola incana
Plutella xylostella,Cruciferae,Raphanus sativus
Plutella xylostella,Cruciferae,Raphanus sativus
Plutella xylostella,Cruciferae,Raphanus sativus
Plutella xylostella,Cruciferae,Raphanus sativus
Plutella xylostella,Cruciferae,Raphanus sativus
Plutella xylostella,Cruciferae,Rorippa
Plutella xylostella,Cruciferae,Rorippa indica
Plutella xylostella,Cruciferae,Rorippa microphylla
Plutella xylostella,Cruciferae,Rorippa nasturtium-aquaticum
Plutella xylostella,Gramineae,Saccharum officinarum
Plutella xylostella,Solanaceae,Solanum melongena
Plutella xylostella,Chenopodiaceae,Spinacia oleracea
Plutella xylostella,Leguminosae (p),Vicia faba
Plutella xylostella,Gramineae,Zea mays
Plutella xylostella,Gramineae,Zea mays
Plutella xylostella,Gramineae,
Plutella xylostella,Cruciferae,Brassica nigra
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Raphanus sativus
Plutella xylostella,Cruciferae,Erysimum franciscanum
Plutella xylostella,Cruciferae,Brassica
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Capparaceae,Capparis sandwichiana
Plutella xylostella,Cruciferae,Erysimum
Plutella xylostella,Rubiaceae,Guettarda
Plutella xylostella,Cruciferae,Iberis
Plutella xylostella,Cruciferae,Lobularia
Plutella xylostella,Caprifoliaceae,Lonicera
Plutella xylostella,Cruciferae,Matthiola
Plutella xylostella,Dipterocarpaceae,Shorea robusta
Plutella xylostella,Cruciferae,
Plutella xylostella,Cruciferae,
Plutella xylostella,Cruciferae,Brassica
Plutella xylostella,Cruciferae,Brassica
Plutella xylostella,Cruciferae,Brassica
Plutella xylostella,Cruciferae,Brassica caulorapa
Plutella xylostella,Cruciferae,Brassica juncea
Plutella xylostella,Cruciferae,Brassica juncea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Brassica oleracea
Plutella xylostella,Cruciferae,Iberis odorata
Plutella xylostella,Cruciferae,Matthiola annua
Plutella xylostella,Cruciferae,Raphanus sativus
Plutella xylostella,Cruciferae,Raphanus sativus
Plutella xylostella,Cruciferae,Raphanus sativus
Plutella xylostella,Polyphagous,
Tegeticula yuccasella,Agavaceae,Yucca
Tegeticula yuccasella,Agavaceae,Yucca aloifolia
Tegeticula yuccasella,Agavaceae,Yucca angustissima
Tegeticula yuccasella,Agavaceae,Yucca angustissima
Tegeticula yuccasella,Agavaceae,Yucca arkansana
Tegeticula yuccasella,Agavaceae,Yucca baccata
Tegeticula yuccasella,Agavaceae,Yucca baccata
Tegeticula yuccasella,Agavaceae,Yucca baileyi
Tegeticula yuccasella,Agavaceae,Yucca baileyi
Tegeticula yuccasella,Agavaceae,Yucca baileyi
Tegeticula yuccasella,Agavaceae,Yucca campestris
Tegeticula yuccasella,Agavaceae,Yucca constricta
Tegeticula yuccasella,Agavaceae,Yucca elata
Tegeticula yuccasella,Agavaceae,Yucca elata
Tegeticula yuccasella,Agavaceae,Yucca faxoniana
Tegeticula yuccasella,Agavaceae,Yucca filamentosa
Tegeticula yuccasella,Agavaceae,Yucca glauca
Tegeticula yuccasella,Agavaceae,Yucca pallida
Tegeticula yuccasella,Agavaceae,Yucca schidigera
Tegeticula yuccasella,Agavaceae,Yucca schottii
Tegeticula yuccasella,Agavaceae,Yucca torreyi
Tegeticula yuccasella,Agavaceae,Yucca treculeana
Tegeticula yuccasella,Agavaceae,Yucca whipplei
Tegeticula yuccasella,Agavaceae,Yucca filamentosa
Tegeticula yuccasella,Agavaceae,Yucca
Tegeticula yuccasella,Agavaceae,Yucca
Thyridopteryx ephemeraeformis,Cupressaceae,
Thyridopteryx ephemeraeformis,Polyphagous,
Thyridopteryx ephemeraeformis,Aceraceae,Acer
Thyridopteryx ephemeraeformis,Aceraceae,Acer
Thyridopteryx ephemeraeformis,Aceraceae,Acer
Thyridopteryx ephemeraeformis,Aceraceae,Acer negundo
Thyridopteryx ephemeraeformis,Aceraceae,Acer platanoides
Thyridopteryx ephemeraeformis,Aceraceae,Acer pseudoplatanus
Thyridopteryx ephemeraeformis,Aceraceae,Acer rubrum
Thyridopteryx ephemeraeformis,Aceraceae,Acer saccharinum
Thyridopteryx ephemeraeformis,Aceraceae,Acer saccharum
Thyridopteryx ephemeraeformis,Hippocastanaceae,Aesculus hippocastanum
Thyridopteryx ephemeraeformis,Compositae,Ageratina ageratoides
Thyridopteryx ephemeraeformis,Compositae,Ambrosia trifida
Thyridopteryx ephemeraeformis,Rosaceae,Amelanchier canadensis
Thyridopteryx ephemeraeformis,Annonaceae,Annona glabra
Thyridopteryx ephemeraeformis,Compositae,Anthemis cotula
Thyridopteryx ephemeraeformis,Leguminosae (c),Bauhinia
Thyridopteryx ephemeraeformis,Leguminosae (c),Bauhinia
Thyridopteryx ephemeraeformis,Berberidaceae,Berberis vulgaris
Thyridopteryx ephemeraeformis,Betulaceae,Betula papyrifera
Thyridopteryx ephemeraeformis,Myrtaceae,Callistemon
Thyridopteryx ephemeraeformis,Corylaceae,Carpinus caroliniana
Thyridopteryx ephemeraeformis,Juglandaceae,Carya
Thyridopteryx ephemeraeformis,Juglandaceae,Carya illinoinensis
Thyridopteryx ephemeraeformis,Fagaceae,Castanea dentata
Thyridopteryx ephemeraeformis,Fagaceae,Castanea sativa
Thyridopteryx ephemeraeformis,Casuarinaceae,Casuarina
Thyridopteryx ephemeraeformis,Bignoniaceae,Catalpa bignonioides
Thyridopteryx ephemeraeformis,Pinaceae,Cedrus
Thyridopteryx ephemeraeformis,Ulmaceae,Celtis occidentalis
Thyridopteryx ephemeraeformis,Leguminosae (c),Cercis canadensis
Thyridopteryx ephemeraeformis,Cupressaceae,Chamaecyparis thyoides
Thyridopteryx ephemeraeformis,Rutaceae,Citrus
Thyridopteryx ephemeraeformis,Rutaceae,Citrus
Thyridopteryx ephemeraeformis,Rutaceae,Citrus reticulata
Thyridopteryx ephemeraeformis,Ranunculaceae,Clematis
Thyridopteryx ephemeraeformis,Polygonaceae,Coccoloba uvifera
Thyridopteryx ephemeraeformis,Compositae,Conyza canadensis
Thyridopteryx ephemeraeformis,Cornaceae,Cornus
Thyridopteryx ephemeraeformis,Rosaceae,Crataegus
Thyridopteryx ephemeraeformis,Rosaceae,Crataegus curvisepala
Thyridopteryx ephemeraeformis,Cupressaceae,Cupressus
Thyridopteryx ephemeraeformis,Rosaceae,Cydonia oblonga
Thyridopteryx ephemeraeformis,Rosaceae,Cydonia oblonga
Thyridopteryx ephemeraeformis,Ebenaceae,Diospyros virginiana
Thyridopteryx ephemeraeformis,Ebenaceae,Diospyros virginiana
Thyridopteryx ephemeraeformis,Fagaceae,Fagus grandifolia
Thyridopteryx ephemeraeformis,Fagaceae,Fagus sieboldii
Thyridopteryx ephemeraeformis,Fagaceae,Fagus sylvatica
Thyridopteryx ephemeraeformis,Oleaceae,Fraxinus americana
Thyridopteryx ephemeraeformis,Ericaceae,Gaylussacia baccata
Thyridopteryx ephemeraeformis,Leguminosae (c),Gleditsia
Thyridopteryx ephemeraeformis,Leguminosae (c),Gleditsia triacanthos
Thyridopteryx ephemeraeformis,Leguminosae (c),Gleditsia triacanthos
Thyridopteryx ephemeraeformis,Malvaceae,Gossypium
Thyridopteryx ephemeraeformis,Hamamelidaceae,Hamamelis virginiana
Thyridopteryx ephemeraeformis,Compositae,Helianthus decapetalus
Thyridopteryx ephemeraeformis,Malvaceae,Hibiscus syriacus
Thyridopteryx ephemeraeformis,Cannabaceae,Humulus lupulus
Thyridopteryx ephemeraeformis,Aquifoliaceae,Ilex
Thyridopteryx ephemeraeformis,Aquifoliaceae,Ilex crenata
Thyridopteryx ephemeraeformis,Iridaceae,Iris
Thyridopteryx ephemeraeformis,Rubiaceae,Ixora
Thyridopteryx ephemeraeformis,Cupressaceae,Juniperus
Thyridopteryx ephemeraeformis,Cupressaceae,Juniperus chinensis
Thyridopteryx ephemeraeformis,Cupressaceae,Juniperus communis
Thyridopteryx ephemeraeformis,Cupressaceae,Juniperus virginiana
Thyridopteryx ephemeraeformis,Cupressaceae,Juniperus virginiana
Thyridopteryx ephemeraeformis,Cupressaceae,Juniperus virginiana
Thyridopteryx ephemeraeformis,Chenopodiaceae,Kochia scoparia
Thyridopteryx ephemeraeformis,Lythraceae,Lagerstroemia
Thyridopteryx ephemeraeformis,Verbenaceae,Lantana
Thyridopteryx ephemeraeformis,Verbenaceae,Lantana
Thyridopteryx ephemeraeformis,Pinaceae,Larix laricina
Thyridopteryx ephemeraeformis,Cruciferae,Lepidium virginicum
Thyridopteryx ephemeraeformis,Hamamelidaceae,Liquidambar styraciflua
Thyridopteryx ephemeraeformis,Magnoliaceae,Liriodendron tulipifera
Thyridopteryx ephemeraeformis,Sapindaceae,Litchi chinensis
Thyridopteryx ephemeraeformis,Moraceae,Maclura pomifera
Thyridopteryx ephemeraeformis,Rosaceae,Malus
Thyridopteryx ephemeraeformis,Rosaceae,Malus pumila
Thyridopteryx ephemeraeformis,Rosaceae,Malus pumila
Thyridopteryx ephemeraeformis,Rosaceae,Malus sylvestris
Thyridopteryx ephemeraeformis,Anacardiaceae,Mangifera indica
Thyridopteryx ephemeraeformis,Myrtaceae,Melaleuca
Thyridopteryx ephemeraeformis,Leguminosae (p),Melilotus officinalis
Thyridopteryx ephemeraeformis,Myricaceae,Myrica californica
Thyridopteryx ephemeraeformis,Lauraceae,Persea
Thyridopteryx ephemeraeformis,Rosaceae,Physocarpus opulifolius
Thyridopteryx ephemeraeformis,Phytolaccaceae,Phytolacca americana
Thyridopteryx ephemeraeformis,Pinaceae,Picea
Thyridopteryx ephemeraeformis,Pinaceae,Picea
Thyridopteryx ephemeraeformis,Pinaceae,Picea abies
Thyridopteryx ephemeraeformis,Pinaceae,Pinus
Thyridopteryx ephemeraeformis,Pinaceae,Pinus
Thyridopteryx ephemeraeformis,Pinaceae,Pinus rigida
Thyridopteryx ephemeraeformis,Pinaceae,Pinus strobus
Thyridopteryx ephemeraeformis,Pinaceae,Pinus strobus
Thyridopteryx ephemeraeformis,Platanaceae,Platanus
Thyridopteryx ephemeraeformis,Platanaceae,Platanus occidentalis
Thyridopteryx ephemeraeformis,Platanaceae,Platanus occidentalis
Thyridopteryx ephemeraeformis,Platanaceae,Platanus occidentalis
Thyridopteryx ephemeraeformis,Platanaceae,Platanus orientalis
Thyridopteryx ephemeraeformis,Cupressaceae,Platycladus orientalis
Thyridopteryx ephemeraeformis,Salicaceae,Populus
Thyridopteryx ephemeraeformis,Salicaceae,Populus
Thyridopteryx ephemeraeformis,Salicaceae,Populus alba
Thyridopteryx ephemeraeformis,Salicaceae,Populus balsamifera
Thyridopteryx ephemeraeformis,Salicaceae,Populus deltoides
Thyridopteryx ephemeraeformis,Salicaceae,Populus nigra
Thyridopteryx ephemeraeformis,Salicaceae,Populus tremuloides
Thyridopteryx ephemeraeformis,Rosaceae,Prunus
Thyridopteryx ephemeraeformis,Rosaceae,Prunus cerasus
Thyridopteryx ephemeraeformis,Rosaceae,Prunus domestica
Thyridopteryx ephemeraeformis,Rosaceae,Prunus dulcis
Thyridopteryx ephemeraeformis,Rosaceae,Prunus maritima
Thyridopteryx ephemeraeformis,Rosaceae,Prunus persica
Thyridopteryx ephemeraeformis,Rosaceae,Prunus serotina
Thyridopteryx ephemeraeformis,Rosaceae,Prunus virginiana
Thyridopteryx ephemeraeformis,Myrtaceae,Psidium guajava
Thyridopteryx ephemeraeformis,Lythraceae,Punica granatum
Thyridopteryx ephemeraeformis,Rosaceae,Pyracantha
Thyridopteryx ephemeraeformis,Rosaceae,Pyrus
Thyridopteryx ephemeraeformis,Rosaceae,Pyrus communis
Thyridopteryx ephemeraeformis,Rosaceae,Pyrus communis
Thyridopteryx ephemeraeformis,Fagaceae,Quercus
Thyridopteryx ephemeraeformis,Fagaceae,Quercus
Thyridopteryx ephemeraeformis,Fagaceae,Quercus alba
Thyridopteryx ephemeraeformis,Fagaceae,Quercus coccinea
Thyridopteryx ephemeraeformis,Fagaceae,Quercus macrocarpa
Thyridopteryx ephemeraeformis,Fagaceae,Quercus nigra
Thyridopteryx ephemeraeformis,Fagaceae,Quercus palustris
Thyridopteryx ephemeraeformis,Fagaceae,Quercus prinus
Thyridopteryx ephemeraeformis,Fagaceae,Quercus semecarpifolia
Thyridopteryx ephemeraeformis,Rhamnaceae,Rhamnus cathartica
Thyridopteryx ephemeraeformis,Anacardiaceae,Rhus
Thyridopteryx ephemeraeformis,Leguminosae (p),Robinia
Thyridopteryx ephemeraeformis,Leguminosae (p),Robinia pseudoacacia
